node,engine,gpus,C,R,attempt,completed,failed,output_throughput,request_throughput,duration,total_input_tokens,total_output_tokens,mean_ttft_ms,median_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms
48,vllm,4-7,32,1,1,128,0,706.9671964350949,0.6903976527686474,185.4003985770978,1048576,131072,7043.33065872197,4686.860964866355,20872.990244394165,24828.250505845066,38.361953694696204,42.46147443920024,38.361953912715336,22.16493440791964,46287.6092883962,62817.17038082424
48,vllm,4-7,32,2,1,128,0,709.2196994053288,0.6925973627005164,184.81156136794016,1048576,131072,6876.148809311417,4681.136773899198,20840.503915026777,24796.451677246954,38.381452363858585,42.42936892048952,38.38145275782004,22.197592770680785,46140.37457753875,62711.37547241523
48,vllm,4-7,32,3,1,128,0,709.2280814084968,0.6926055482504851,184.80937717482448,1048576,131072,6877.638582733198,4680.417110212147,20893.315449566577,24851.909244935963,38.37995267175395,42.49439739402773,38.379952889253865,21.935302554629743,46140.330165937485,63164.53284255694
48,sglang,0-3,32,1,1,128,0,567.6114401618705,0.5543080470330767,230.91853110399097,1048576,131072,7938.074239824346,5009.592234622687,27486.70517879072,32536.916461288933,48.595114036409484,53.16791909226542,48.59511425903743,25.35493243485689,57650.87589907125,81824.38422602136
48,sglang,0-3,32,2,1,128,0,564.8508034539385,0.5516121127479868,232.0471161562018,1048576,131072,7903.0256552759965,4990.72283343412,27325.16250065527,32331.412293589678,48.90399934065197,53.21996393836561,48.9039995639058,25.485094427131116,57931.81698076296,81423.81551796569
48,sglang,0-3,32,3,1,128,0,567.8792410599268,0.5545695713475848,230.8096343781799,1048576,131072,7910.484436677507,4995.46844791621,27359.137914888553,32371.071268841624,48.595661755178625,53.3263899526811,48.59566197214512,25.65353496465832,57623.84641222525,81886.84033434838
