sample_id,node,configuration,workload,purpose,scope,gpu_group,deployment_count,tp,pp,dp,ep,global_capacity,prefill_tokens_per_rank,prefill_tokens_service,global_concurrency,concurrency,repetition,successful_requests,failed_requests,duration_s,output_tokens_per_s,requests_per_s,actual_input_tokens,actual_output_tokens,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms,output_tokens_per_s_common_window,start_skew_s,overlap_s,runner_gate,resource_status
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c32-c32-r01-replica-1,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,1,4,1,off,64,8192,16384,32,16,1,64,0,134.1037295110291,488.69632663430235,0.4772425064788109,524288,65536,6035.757418150752,16167.746111360611,26.85857925141419,35.09553695519296,26.858579878995766,24.76558992057107,33512.08399234747,42405.87282705819,488.69632663430235,0.00021371303591877222,121.79917909600772,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c32-c32-r02-node,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,1,4,1,off,64,8192,16384,32,32,2,128,0,123.79067267605569,1058.819676527638,1.0340035903590215,1048576,131072,3768.7539092976294,5659.329903818434,26.433123679098543,28.881005591504415,26.433124288533786,24.965581635478884,30809.83943301544,31954.668001504615,1058.819676527638,0.0001302460441365838,122.79990301700309,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c32-c32-r02-replica-0,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,1,4,1,off,64,8192,16384,32,16,2,64,0,123.79067267605569,529.409838263819,0.5170017951795107,524288,65536,3753.1019760917843,5618.0158081871905,26.569582019424505,29.002326380062932,26.569582617025645,25.03300709067844,30933.78438196305,31958.38328113896,529.409838263819,0.0001302460441365838,122.79990301700309,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c32-c32-r02-replica-1,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,1,4,1,off,64,8192,16384,32,16,2,64,0,122.79990301700309,533.6812032410626,0.5211730500401002,524288,65536,3784.4058425034746,5608.525343996005,26.29666533877259,28.544054994693493,26.296665960041928,24.90671864361502,30685.89448406783,31742.089411674533,529.409838263819,0.0001302460441365838,122.79990301700309,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c32-c32-r03-node,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,1,4,1,off,64,8192,16384,32,32,3,128,0,129.83408605505247,1009.5345835794049,0.9858736167767626,1048576,131072,3716.966264109942,5671.263266768074,27.355859224671278,33.23894929329597,27.355859566523932,31.287501676706597,31702.01025094866,37897.523346485104,1009.5345835794049,0.0006990840192884207,123.89520838903263,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c32-c32-r03-replica-0,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,1,4,1,off,64,8192,16384,32,16,3,64,0,129.83338697103318,504.7700096942059,0.49293946259199795,524288,65536,3723.0269041374413,5627.584833611034,28.075530448351262,34.16350619016917,28.075530727319872,31.673784065060314,32444.294552800784,37903.5050622304,504.7672917897024,0.0006990840192884207,123.89520838903263,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c32-c32-r03-replica-1,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,1,4,1,off,64,8192,16384,32,16,3,64,0,123.89590747305192,528.9601677460934,0.5165626638145443,524288,65536,3710.905624082443,5622.48088751803,26.636188000991297,28.97947658394929,26.636188405727996,25.046990963164717,30959.725949096537,32055.83749846555,504.7672917897024,0.0006990840192884207,123.89520838903263,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c64-c64-r01-node,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,1,4,1,off,64,8192,16384,64,64,1,256,0,220.57470224995632,1188.4590450582912,1.1606045361897375,2097152,262144,6483.071956736239,16406.71483130427,44.724021286063056,58.47543748140013,44.724021877315955,39.996656007133424,52235.745732378746,63829.79762798641,1188.4590450582912,0.0003762169508263469,197.5461314090062,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c64-c64-r01-replica-0,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,1,4,1,off,64,8192,16384,64,32,1,128,0,197.54650762595702,663.4994542559938,0.6479486857968689,1048576,131072,5390.427281340635,16272.378118115012,42.9784798354024,58.07757854346961,42.97848042393527,40.095006272895255,49357.412152957295,62432.29344594292,594.2295225291456,0.0003762169508263469,197.5461314090062,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c64-c64-r01-replica-1,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,1,4,1,off,64,8192,16384,64,32,1,128,0,220.5743260330055,594.2305360615139,0.5803032578725722,1048576,131072,7575.716632131844,16451.411394221937,46.46956273672371,58.48911087674941,46.46956333069665,39.9110205238685,55114.0793118002,63941.05427513714,594.2295225291456,0.0003762169508263469,197.5461314090062,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c64-c64-r02-node,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,1,4,1,off,64,8192,16384,64,64,2,256,0,187.9068004710134,1395.0745760286545,1.362377515652983,2097152,262144,4296.644916279092,9583.672490494791,40.904562461938184,44.79474017664791,40.90456295397348,38.999989978037775,46142.01231484185,50577.66559673473,1395.0745760286545,5.5662007071077824e-05,181.46644523798022,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c64-c64-r02-replica-0,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,1,4,1,off,64,8192,16384,64,32,2,128,0,181.46644523798022,722.293313389748,0.7053645638571758,1048576,131072,4273.919674049466,9474.078748206372,40.14008223164963,43.43450406961938,40.1400826215348,38.05785963777453,45337.223797027036,50418.916797725244,697.5372880143273,5.5662007071077824e-05,181.46644523798022,PASS,accepted-background
gpu-6000d-45-dual-tp1-pp4-dsv4-node8-8192-1024-c64-c64-r02-replica-1,gpu-6000d-45,dual-tp1-pp4,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,1,4,1,off,64,8192,16384,64,32,2,128,0,187.9068004710134,697.5372880143273,0.6811887578264915,1048576,131072,4319.370158508718,9495.39405753603,41.66904269222673,45.51532895212428,41.669043286412155,39.344777149381116,46946.80083265666,50627.15831220266,697.5372880143273,5.5662007071077824e-05,181.46644523798022,PASS,accepted-background
