node,run_id,configuration,dataset,protocol,phase,round,accepted,protocol_status,case_status,known_event_lines,started_at,finished_at,duration_s,completed,failed,total_input_tokens,total_output_tokens,output_throughput,request_throughput,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms,spec_decode_acceptance_rate,spec_decode_acceptance_length
46,off-quick-01,tp4-off,govreport,quick,warmup,1,false,PASS,PASS,52,2026-09-19T16:31:48.985701+00:00,2026-09-19T16:36:26.051735+00:00,251.40415917523205,128,0,1042149,131072,521.3597119077137,0.5091403436598767,9362.827088101767,33118.81102593615,52.216583485966304,69.28049277651687,52.21658374059636,26.923592807725072,62780.39199424529,78329.83150933869,,
46,off-quick-01,tp4-off,govreport,quick,measurement,1,true,PASS,PASS,0,2026-09-19T16:36:26.052244+00:00,2026-09-19T16:40:09.285130+00:00,197.72805341798812,128,0,1042149,131072,662.8902562597921,0.6473537658787032,5644.456736205029,19602.619473589577,42.73346032858995,46.05752662136488,42.733460642295384,27.05122143961489,49360.786652352544,64842.705393675715,,
46,off-quick-01,tp4-off,govreport,quick,measurement,2,true,PASS,PASS,0,2026-09-19T16:40:09.285853+00:00,2026-09-19T16:43:52.570677+00:00,197.57284107804298,128,0,1042149,131072,663.4110198791211,0.6478623241007042,5651.5700717427535,19633.84490227326,42.68841205093325,45.94193453115765,42.68841234266146,26.931603578850627,49321.81559984747,64870.34999206662,,
46,off-quick-01,tp4-off,govreport,quick,measurement,3,true,PASS,PASS,0,2026-09-19T16:43:52.573027+00:00,2026-09-19T16:47:35.658778+00:00,197.42609875183553,128,0,1042149,131072,663.9041181923845,0.6483438654222505,5647.093623840192,19621.848312532526,42.65798350422078,45.97509069207105,42.657983702471064,26.86698609031737,49286.21074865805,64797.489243652664,,
46,k5-quick-01,tp4-k5,govreport,quick,warmup,1,false,PASS,PASS,344,2026-09-19T16:57:15.874271+00:00,2026-09-19T17:06:22.295865+00:00,520.682217463851,128,0,1042149,131072,251.7312779346067,0.24583132610801436,12336.355065323005,39478.872005827725,112.98261077375771,299.0733172559249,385.14031790580646,760.0443854928017,127917.56588687713,336843.88404260366,48.28365397131179,3.4141826985655896
46,k5-quick-01,tp4-k5,govreport,quick,measurement,1,true,PASS,PASS,0,2026-09-19T17:06:22.296474+00:00,2026-09-19T17:09:30.684609+00:00,162.53245211672038,128,0,1042149,131072,806.4358735317209,0.7875350327458212,4203.129689180059,19704.53260112553,34.53434138919231,49.287348477950964,119.46699887372492,757.2333467192948,39531.7609303238,59710.714028775685,49.28035506710346,3.4640177533551726
46,k5-quick-01,tp4-k5,govreport,quick,measurement,2,true,PASS,PASS,40,2026-09-19T17:09:30.685543+00:00,2026-09-19T17:13:32.032589+00:00,215.8606128823012,128,0,1042149,131072,607.2066517825903,0.5929752458814358,5109.739643950888,21796.208464540534,46.31597311579634,69.86703012331604,155.68330530980427,757.73377972655,52490.980141410546,84867.75693185625,47.325187390902556,3.3662593695451277
46,k5-quick-01,tp4-k5,govreport,quick,measurement,3,true,PASS,PASS,0,2026-09-19T17:13:32.034619+00:00,2026-09-19T17:16:38.883625+00:00,161.6336563155055,128,0,1042149,131072,810.9202191414281,0.7919142765053009,4408.36671404395,19698.827831959345,34.34566656992408,49.664551763133446,118.83628011494973,758.3116918802261,39543.983615076286,59502.19121044502,49.32223543400713,3.4661117717003567
