concurrency_global,round,completed,failed,total_input_tokens,total_output_tokens,output_throughput,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_e2el_ms,p95_e2el_ms,duration,joint_good_requests,joint_pass_rate,goodput_req_s,jit_log_matches
144,1,576,0,9437184,589824,3453.7339520700853,6368.427217376949,21999.173982825596,32.979895135732754,39.38663612593936,40106.85994123155,56139.00679931976,170.77864368981682,477,0.828125,2.793089286189492,0
144,2,576,0,9437184,589824,3416.854091207775,6640.259078993243,22013.62111524213,32.92897398123606,39.886574208315814,40326.59946179774,55696.66460971348,172.6219452910591,474,0.8229166666666666,2.7458849406475245,0
144,3,576,0,9437184,589824,3487.3323756830387,6269.71051875484,21556.833061215002,32.64549171988943,39.65705450585991,39666.04854820172,54002.84047384048,169.13329056696966,476,0.8263888888888888,2.814348366334918,0
