node,run_id,configuration,dataset,protocol,phase,round,accepted,protocol_status,case_status,known_event_lines,started_at,finished_at,duration_s,completed,failed,total_input_tokens,total_output_tokens,output_throughput,request_throughput,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms,spec_decode_acceptance_rate,spec_decode_acceptance_length,study_phase,tp,dp,ep,num_speculative_tokens,spec_stats_source,draft_tokens,accepted_draft_tokens,verification_steps,acceptance_length_includes_bonus,accepted_tokens_by_position,kv_capacity_tokens_min_per_rank,kv_cache_usage_peak_pct,preemptions_delta
48,epon-off-01,tp2-dp2-epon-off,govreport,jit_clean,measurement,11,true,PARTIAL,PARTIAL,0,2026-09-19T21:05:28.783415+00:00,2026-09-19T21:08:54.545860+00:00,179.93467261828482,128,0,1042149,131072,728.4421512137209,0.7113692882946493,5324.092469272728,12152.30283997953,35.053606071520626,37.56780105716716,35.05360650303541,28.344130469486114,41183.93148043833,48383.90541742556,,,core,2,2,on,0,,,,,,,78014,23.513243378310843,0
48,epon-off-01,tp2-dp2-epon-off,govreport,jit_clean,measurement,12,false,PARTIAL,PARTIAL,,2026-09-19T21:08:54.548976+00:00,2026-09-19T21:10:55.836326+00:00,,,,,,,,,,,,,,,,,,core,2,2,on,0,,,,,,,78014,23.519490254872565,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,1,false,PARTIAL,PARTIAL,78,2026-09-19T21:24:37.118665+00:00,2026-09-19T21:31:26.197648+00:00,383.08362319879234,128,0,1042149,131072,342.1498389973806,0.3341307021458795,11189.410847335239,31926.062455633648,79.89957100526243,111.93783206347184,79.89957140385405,27.40375124849379,92926.67198571871,119509.7640353255,,,core,2,2,off,0,,,,,,,78506,23.378235768824883,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,2,false,PARTIAL,PARTIAL,56,2026-09-19T21:31:26.198393+00:00,2026-09-19T21:36:13.199255+00:00,260.95424972847104,128,0,1042149,131072,502.2796146695578,0.49050743620074005,11072.534473205451,28504.09856052138,49.86718870655992,63.883608868591416,49.8671891794047,27.282930770888925,62086.66852001625,81238.06058806367,,,core,2,2,off,0,,,,,,,78506,23.378235768824883,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,3,false,PARTIAL,PARTIAL,4,2026-09-19T21:36:13.201311+00:00,2026-09-19T21:39:44.719118+00:00,185.682427207008,128,0,1042149,131072,705.893400746396,0.6893490241664023,5936.772041430231,14594.329690514132,36.47533576140623,40.00913798727117,36.47533618302059,27.508986182510853,43251.0405253488,51318.86920928954,,,core,2,2,off,0,,,,,,,78506,23.399962753740144,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,4,false,PARTIAL,PARTIAL,16,2026-09-19T21:39:44.720560+00:00,2026-09-19T21:43:35.656410+00:00,204.37055092770606,128,0,1042149,131072,641.3448483894597,0.6263133285053317,5854.402140495949,14583.54805065319,41.45335928202783,60.709433318029284,41.453359771778736,27.43444279767573,48261.18868601043,66731.53578466736,,,core,2,2,off,0,,,,,,,78506,23.378235768824883,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,5,false,PARTIAL,PARTIAL,38,2026-09-19T21:43:35.657953+00:00,2026-09-19T21:48:16.819678+00:00,254.22991407755762,128,0,1042149,131072,515.5648204326342,0.5034812699537443,9098.315374118101,32591.964540770277,49.772133198387216,65.19248062259503,49.772133658002986,27.21649408340454,60015.207636068226,77513.67540284991,,,core,2,2,off,0,,,,,,,78506,23.38754733378856,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,6,true,PARTIAL,PARTIAL,0,2026-09-19T21:48:16.821275+00:00,2026-09-19T21:51:42.047922+00:00,179.96077278535813,128,0,1042149,131072,728.336503401947,0.7112661166034638,5502.136015784345,14119.98314126394,35.82343228311492,38.97733935227805,35.82343268584592,27.04800614155829,42149.5072414109,50887.35904623754,,,core,2,2,off,0,,,,,,,78506,23.446520578558573,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,7,false,PARTIAL,PARTIAL,12,2026-09-19T21:51:42.049831+00:00,2026-09-19T21:55:32.744461+00:00,205.36006976757199,128,0,1042149,131072,638.254555271374,0.6232954641322012,7753.137672531011,29656.814172770817,39.892122839019144,60.429233170222794,39.89212322644433,27.062197448685765,48562.7793368476,68858.0574057065,,,core,2,2,off,0,,,,,,,78506,23.375131913836988,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,8,false,PARTIAL,PARTIAL,6,2026-09-19T21:55:32.746401+00:00,2026-09-19T21:59:09.783151+00:00,191.32855251152068,128,0,1042149,131072,685.0624137351774,0.6690062634132592,6192.241044300317,15237.669207900755,37.935477678883316,49.09908765647469,37.935478173577316,27.204377250745893,45000.23470979795,53696.18196752854,,,core,2,2,off,0,,,,,,,78506,23.368924203861198,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,9,false,PARTIAL,PARTIAL,12,2026-09-19T21:59:09.785187+00:00,2026-09-19T22:02:59.564011+00:00,204.5429474040866,128,0,1042149,131072,640.8042988696138,0.6257854481148573,6066.648713502218,14582.934514526278,41.28617149380869,60.99362747751919,41.286171945999136,27.347769401967522,48302.4021516685,66465.94405630603,,,core,2,2,off,0,,,,,,,78506,23.378235768824883,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,10,true,PARTIAL,PARTIAL,0,2026-09-19T22:02:59.565642+00:00,2026-09-19T22:06:12.932343+00:00,167.7773477677256,128,0,1042149,131072,781.2258433209873,0.7629158626181517,5433.871975517832,13592.56685776636,35.65228510080331,39.01423503779501,35.65228555461539,27.088663447648283,41906.15963363962,50103.353886678815,,,core,2,2,off,0,,,,,,,78506,23.372028058849093,0
48,epoff-off-01,tp2-dp2-epoff-off,govreport,jit_clean,measurement,11,false,PARTIAL,PARTIAL,,2026-09-19T22:06:12.935293+00:00,2026-09-19T22:09:37.487280+00:00,,,,,,,,,,,,,,,,,,core,2,2,off,0,,,,,,,78506,23.39375504376435,0
