sample_id,node,configuration,workload,purpose,scope,gpu_group,deployment_count,tp,pp,dp,ep,global_capacity,prefill_tokens_per_rank,prefill_tokens_service,global_concurrency,concurrency,repetition,successful_requests,failed_requests,duration_s,output_tokens_per_s,requests_per_s,actual_input_tokens,actual_output_tokens,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms,output_tokens_per_s_common_window,start_skew_s,overlap_s,runner_gate,resource_status
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c32-c32-r02-replica-0,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,32,32,2,128,0,195.37228474300355,670.8832840462229,0.6551594570763896,1048576,131072,4114.68380651786,12166.064780717712,43.674343686677545,46.422641336479074,43.67434430493835,36.14820376969874,48793.537397988985,55362.15723932255,670.8832840462229,0.0,195.37228474300355,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c32-c32-r03-node,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,32,32,3,128,0,185.86906403210014,705.1845915432353,0.6886568276789408,1048576,131072,4284.167118192272,12156.606994522737,41.18667164250696,44.72807168995621,41.18667201381195,35.741146071814,46418.13220847689,54999.0331292851,705.1845915432353,0.0,185.86906403210014,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c32-c32-r03-replica-0,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,32,32,3,128,0,185.86906403210014,705.1845915432353,0.6886568276789408,1048576,131072,4284.167118192272,12156.606994522732,41.18667164250696,44.7280716899562,41.18667201381195,35.741146071814,46418.13220847689,54999.03312928509,705.1845915432353,0.0,185.86906403210014,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c64-c64-r01-node,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,64,64,1,256,0,289.0388875640929,906.9506259494959,0.8856939706538046,2097152,262144,5988.02281015378,23170.18469667528,64.66577755820639,69.5567333573277,64.66577792793244,47.85065785981715,72141.11325219892,86256.19006087072,906.9506259494959,0.0,289.0388875640929,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c64-c64-r01-replica-0,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,64,64,1,256,0,289.0388875640929,906.9506259494959,0.8856939706538046,2097152,262144,5988.02281015378,23170.18469667528,64.66577755820639,69.5567333573277,64.66577792793244,47.85065785981715,72141.11325219892,86256.19006087072,906.9506259494959,0.0,289.0388875640929,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c64-c64-r02-node,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,64,64,2,256,0,291.45967648224905,899.4177279132659,0.8783376249152988,2097152,262144,5878.871430930303,23170.154796913266,65.36480429022475,70.29887204131755,65.36480485110648,48.257721262052655,72747.06621983023,87029.39785667695,899.4177279132659,0.0,291.45967648224905,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c64-c64-r02-replica-0,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,64,64,2,256,0,291.45967648224905,899.4177279132659,0.8783376249152988,2097152,262144,5878.871430930303,23170.154796913266,65.36480429022474,70.29887204131755,65.36480485110648,48.257721262052655,72747.06621983023,87029.39785667695,899.4177279132659,0.0,291.45967648224905,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c64-c64-r03-node,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,64,64,3,256,0,290.626947583165,901.9948156217881,0.8808543121306525,2097152,262144,5878.33893327479,23170.785460039042,65.16244700833163,70.99752681592037,65.16244755613371,48.34810174070298,72539.52222279804,87139.74550401326,901.9948156217881,0.0,290.626947583165,PASS,accepted-background
gpu-6000d-48-tp4-pp2-dsv4-node8-8192-1024-c64-c64-r03-replica-0,gpu-6000d-48,tp4-pp2,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3,4,5,6,7",1,4,2,1,off,64,8192,8192,64,64,3,256,0,290.626947583165,901.9948156217881,0.8808543121306525,2097152,262144,5878.33893327479,23170.785460039042,65.16244700833163,70.99752681592037,65.16244755613371,48.34810174070298,72539.52222279804,87139.74550401326,901.9948156217881,0.0,290.626947583165,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r01-node,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,4,1,1,off,64,8192,16384,32,32,1,128,0,119.87260816665366,1093.4274477266424,1.0678002419205492,1048576,131072,4945.023871776357,10736.94729337003,24.4125164304081,27.678462567776517,24.41251693166681,18.404173012822866,29919.028180083842,36634.11193557549,1093.4274477266424,0.00034778891131281853,119.68980470998213,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r01-replica-0,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,4,1,1,off,64,8192,16384,32,16,1,64,0,119.68980470998213,547.5487252970203,0.5347155520478714,524288,65536,4663.386658423406,10603.274360671636,24.665758414969805,27.86913391790796,24.665758783917045,18.496629362925887,29896.457516937517,37255.40290069766,546.7137238633212,0.00034778891131281853,119.68980470998213,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r01-replica-1,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,4,1,1,off,64,8192,16384,32,16,1,64,0,119.87260816665366,546.7137238633212,0.5339001209602746,524288,65536,5226.661085129308,10633.629966736766,24.159274445846393,27.26810247940489,24.15927507941658,18.143647746182978,29941.598843230167,35773.42145997099,546.7137238633212,0.00034778891131281853,119.68980470998213,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r02-node,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,4,1,1,off,64,8192,16384,32,32,2,128,0,119.5574971367605,1096.3093334922207,1.0706145834884968,1048576,131072,4864.463323356176,10726.830180175602,24.267917109109913,27.316245398364,24.267917600265502,17.9691303987056,29690.542525975616,36426.284060277976,1096.3093334922207,0.0005060327239334583,118.17776516638696,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r02-replica-0,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,4,1,1,off,64,8192,16384,32,16,2,64,0,119.55699110403657,548.1569868463118,0.5353095574671014,524288,65536,4933.608640094462,10617.67136661801,24.368049360569945,27.19240663680116,24.36804997824398,17.96582592651248,29862.123135957518,36708.17973497324,548.1546667461104,0.0005060327239334583,118.17776516638696,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r02-replica-1,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,4,1,1,off,64,8192,16384,32,16,2,64,0,118.1782711991109,554.5520283469256,0.5415547151825445,524288,65536,4795.31800661789,10603.994376840998,24.16778485764988,27.288513027203475,24.167785222287016,17.972900019958615,29518.961915993714,35751.96730268653,548.1546667461104,0.0005060327239334583,118.17776516638696,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r03-node,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",2,4,1,1,off,64,8192,16384,32,32,3,128,0,119.45605734921992,1097.2402983033487,1.071523728811864,1048576,131072,4728.436730929388,10739.531547110528,24.51647074887157,27.746450333270673,24.516471197057754,18.342381063848734,29808.786307025002,36891.029428876944,1097.2402983033487,0.00010021822527050972,119.22842972679064,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r03-replica-0,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3",2,4,1,1,off,64,8192,16384,32,16,3,64,0,119.22842972679064,549.6675595759697,0.5367847261484079,524288,65536,4796.782823948888,10629.246850404885,24.421666898010873,27.47638241182157,24.42166751698647,18.305712286382914,29780.14806061401,37031.70617620926,548.6201491516744,0.00010021822527050972,119.22842972679064,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c32-c32-r03-replica-1,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c32,performance,replica-1,"4,5,6,7",2,4,1,1,off,64,8192,16384,32,16,3,64,0,119.45605734921992,548.6201491516744,0.535761864405932,524288,65536,4660.090637909889,10618.008089205245,24.611274599732262,27.81291428533722,24.611274877129034,18.376595061272383,29837.424553435994,36303.099094261415,548.6201491516744,0.00010021822527050972,119.22842972679064,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r01-node,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,4,1,1,off,64,8192,16384,64,64,1,256,0,182.69286184897646,1434.889121265734,1.4012589074860684,2097152,262144,6389.514758688165,20662.70545835141,38.31656766124247,42.075081181371964,38.31656811006522,22.525519435293972,45587.36347613922,62368.02604026161,1434.889121265734,0.0004128469154238701,182.50797701394185,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r01-replica-0,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,4,1,1,off,64,8192,16384,64,32,1,128,0,182.69286184897646,717.444560632867,0.7006294537430342,1048576,131072,6396.190536997892,20422.137755411673,38.333016172328264,42.05600971552678,38.33301676504499,22.57130895741284,45610.866081289714,62315.566452825435,717.444560632867,0.0004128469154238701,182.50797701394185,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r01-replica-1,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,4,1,1,off,64,8192,16384,64,32,1,128,0,182.50797701394185,718.171348696651,0.7013392077115732,1048576,131072,6382.838980378438,20388.45338104292,38.30011915015668,41.99927038404333,38.30011945508545,22.379795671440657,45563.86087098872,62030.12869819067,717.444560632867,0.0004128469154238701,182.50797701394185,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r02-node,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,4,1,1,off,64,8192,16384,64,64,2,256,0,182.88271195674315,1433.3995662859832,1.3998042639511554,2097152,262144,6389.802552861511,20653.94008194562,38.35178093942454,42.1116903121788,38.35178122568511,22.49010573141277,45623.67445389282,61914.60069583263,1433.3995662859832,0.00046439189463853836,182.60204702010378,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r02-replica-0,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,4,1,1,off,64,8192,16384,64,32,2,128,0,182.60251141199842,717.7995471500811,0.7009761202637511,1048576,131072,6559.728327498306,20414.269557246,38.1517239192783,41.97026376673025,38.151724286707044,22.38038417417556,45588.941896920005,61736.75961524713,716.6997831429916,0.00046439189463853836,182.60204702010378,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r02-replica-1,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,4,1,1,off,64,8192,16384,64,32,2,128,0,182.8822475648485,716.7016030548452,0.6999039092332473,1048576,131072,6219.876778224716,20379.72060563042,38.55183795957079,42.12859478273419,38.551838164663174,22.652177815325555,45658.40701086563,61619.18623740784,716.6997831429916,0.00046439189463853836,182.60204702010378,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r03-node,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",2,4,1,1,off,64,8192,16384,64,64,3,256,0,182.91191141214222,1433.1707430979159,1.3995808038065585,2097152,262144,6387.059146976753,20640.124718891457,38.20305665259315,41.92964335173398,38.203057095754446,22.655986016616225,45468.78610257954,61835.52283956669,1433.1707430979159,0.00011579180136322975,181.34819045104086,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r03-replica-0,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3",2,4,1,1,off,64,8192,16384,64,32,3,128,0,181.34830624284223,722.7638499390362,0.70582407220609,1048576,131072,6391.127719383803,20393.318637786426,38.00906048489592,41.67520665233174,38.00906104938008,22.365729324519634,45274.396595432336,61403.605901938856,716.5853715489579,0.00011579180136322975,181.34819045104086,PASS,accepted-background
gpu-6000d-48-dual-tp4-dsv4-node8-8192-1024-c64-c64-r03-replica-1,gpu-6000d-48,dual-tp4,dsv4-node8-8192-1024-c64,performance,replica-1,"4,5,6,7",2,4,1,1,off,64,8192,16384,64,32,3,128,0,182.91179562034085,716.585825181326,0.6997908449036386,1048576,131072,6382.990574569703,20366.683269408524,38.39705282029037,42.10438869922228,38.397053142128804,23.098654765635725,45663.17560972675,62068.42854632995,716.5853715489579,0.00011579180136322975,181.34819045104086,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c32-c32-r01-node,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,32,32,1,128,0,117.6845594770275,1113.7569837747983,1.0876533044675765,1048576,131072,3475.5056135290943,6860.621046461167,25.342102399118822,27.074088060951638,25.342102890679815,22.217104001902044,29400.47636782765,33646.668598102406,1113.7569837747983,0.0,117.6845594770275,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c32-c32-r01-replica-0,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,32,32,1,128,0,117.6845594770275,1113.7569837747983,1.0876533044675765,1048576,131072,3475.5056135290943,6860.621046461163,25.342102399118822,27.074088060951638,25.342102890679815,22.217104001902044,29400.47636782765,33646.6685981024,1113.7569837747983,0.0,117.6845594770275,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c32-c32-r02-node,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,32,32,2,128,0,117.88249308429658,1111.8869016985561,1.0858270524399962,1048576,131072,3480.772251085,6851.458656275647,25.38487723648969,27.184606630278648,25.384877669106892,22.25794473197311,29449.50166401395,33141.95314652752,1111.8869016985561,0.0,117.88249308429658,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c32-c32-r02-replica-0,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,32,32,2,128,0,117.88249308429658,1111.8869016985561,1.0858270524399962,1048576,131072,3480.772251085,6851.458656275643,25.38487723648969,27.184606630278648,25.384877669106892,22.257944731973108,29449.50166401395,33141.95314652752,1111.8869016985561,0.0,117.88249308429658,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c32-c32-r03-node,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c32,performance,node,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,32,32,3,128,0,120.18248242186382,1090.6081931301092,1.0650470636036222,1048576,131072,3527.183988062461,6851.754340250047,25.901522908735384,28.72858004667728,25.901523239030432,24.412603047676384,30024.44192369876,32993.97243396379,1090.6081931301092,0.0,120.18248242186382,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c32-c32-r03-replica-0,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c32,performance,replica-0,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,32,32,3,128,0,120.18248242186382,1090.6081931301092,1.0650470636036222,1048576,131072,3527.183988062461,6851.754340250043,25.901522908735384,28.728580046677276,25.901523239030432,24.412603047676384,30024.44192369876,32993.97243396379,1090.6081931301092,0.0,120.18248242186382,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c64-c64-r01-node,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,64,64,1,256,0,178.85736736655235,1465.659502092296,1.4313081075120078,2097152,262144,5544.368367809511,12450.679790810682,38.24442095893046,43.72375150666802,38.24865690961114,34.60120698437095,44668.411008795374,50598.97269913927,1465.659502092296,0.0,178.85736736655235,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c64-c64-r01-replica-0,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,64,64,1,256,0,178.85736736655235,1465.659502092296,1.4313081075120078,2097152,262144,5544.368367809511,12450.679790810682,38.244420958930455,43.72375150666802,38.24865690961114,34.60120698437095,44668.411008795374,50598.97269913927,1465.659502092296,0.0,178.85736736655235,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c64-c64-r02-node,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c64,performance,node,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,64,64,2,256,0,177.9885776792653,1472.8136120756155,1.4382945430425933,2097152,262144,5061.745632541715,12454.165724571794,38.5040335098722,42.69981333102397,38.50403388858828,32.86088996101171,44451.371913140974,51311.60645931959,1472.8136120756155,0.0,177.9885776792653,PASS,accepted-background
gpu-6000d-48-tp2-pp4-dsv4-node8-8192-1024-c64-c64-r02-replica-0,gpu-6000d-48,tp2-pp4,dsv4-node8-8192-1024-c64,performance,replica-0,"0,1,2,3,4,5,6,7",1,2,4,1,off,64,8192,8192,64,64,2,256,0,177.9885776792653,1472.8136120756155,1.4382945430425933,2097152,262144,5061.745632541715,12454.165724571794,38.5040335098722,42.69981333102397,38.50403388858828,32.86088996101171,44451.371913140974,51311.60645931959,1472.8136120756155,0.0,177.9885776792653,PASS,accepted-background
